customer_id,booking_date,amount,slot_start,capacity,status,town,country,product,party_size,credits_remaining
C0090,2026-01-29,45.00,20:00,8,completed,Granard,IE,Cold plunge,1,0
C0095,2026-01-29,45.00,17:00,8,cancelled,Longford,IE,Private hire,1,0
C0121,2026-01-29,45.00,14:00,8,completed,Cavan,IE,Sauna session,1,0
C0148,2026-01-29,45.00,20:00,8,completed,Longford,IE,Sauna session,2,0
C0216,2026-01-29,55.00,18:00,8,completed,Nowheresville,IE,Sauna session,2,0
C0219,2026-01-29,45.00,20:00,8,no_show,Cavan,IE,Ten-pack,1,5
C0335,2026-01-29,45.00,18:00,8,completed,Belfast,GB,Cold plunge,2,0
C0344,2026-01-29,45.00,11:00,8,completed,Dublin,IE,Sauna session,1,0
C0124,2026-01-30,45.00,17:00,8,completed,Granard,IE,Ten-pack,1,0
C0172,2026-01-30,55.00,11:00,8,completed,Granard,IE,Private hire,1,0
C0281,2026-01-30,45.00,14:00,8,completed,Longford,IE,Private hire,1,5
C0306,2026-01-30,45.00,18:00,8,completed,Longford,IE,Cold plunge,1,0
C0324,2026-01-30,45.00,18:00,8,completed,Granard,IE,Ten-pack,1,0
C0337,2026-01-30,45.00,14:00,8,completed,Nowheresville,IE,Sauna session,1,0
C0367,2026-01-30,45.00,20:00,8,completed,Belfast,GB,Private hire,2,0
C0393,2026-01-30,45.00,11:00,8,completed,Belfast,GB,Private hire,2,0
C0082,2026-01-31,55.00,14:00,8,completed,Longford,IE,Private hire,1,0
C0123,2026-01-31,55.00,18:00,8,completed,Cavan,IE,Sauna session,1,0
C0173,2026-01-31,45.00,17:00,8,completed,Longford,IE,Sauna session,1,0
C0222,2026-01-31,45.00,14:00,8,cancelled,Longford,IE,Private hire,1,0
C0242,2026-01-31,45.00,14:00,8,completed,Longford,IE,Sauna session,1,5
C0286,2026-01-31,45.00,11:00,8,completed,Longford,IE,Sauna session,1,0
C0288,2026-01-31,45.00,18:00,8,completed,Cavan,IE,Ten-pack,2,0
C0310,2026-01-31,45.00,14:00,8,completed,Mullingar,IE,Cold plunge,1,0
C0329,2026-01-31,45.00,14:00,8,completed,Cavan,IE,Sauna session,1,0
C0339,2026-01-31,55.00,17:00,8,completed,Belfast,GB,Sauna session,1,0
C0340,2026-01-31,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
C0371,2026-01-31,45.00,11:00,8,completed,Cavan,IE,Sauna session,1,0
C0375,2026-01-31,45.00,18:00,8,completed,Sligo,IE,Ten-pack,1,0
F16-0,2026-01-31,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F16-1,2026-01-31,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F16-2,2026-01-31,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F16-3,2026-01-31,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F16-4,2026-01-31,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F16-5,2026-01-31,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F16-6,2026-01-31,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F16-7,2026-01-31,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
C0050,2026-02-01,55.00,20:00,8,completed,,,Sauna session,2,5
C0096,2026-02-01,45.00,20:00,8,cancelled,Belfast,GB,Private hire,1,0
C0174,2026-02-01,45.00,11:00,8,completed,Belfast,GB,Ten-pack,1,0
C0202,2026-02-01,45.00,14:00,8,completed,Longford,IE,Private hire,1,0
C0207,2026-02-01,55.00,17:00,8,completed,Cavan,IE,Cold plunge,1,0
C0240,2026-02-01,45.00,14:00,8,completed,Dublin,IE,Sauna session,1,0
C0264,2026-02-01,55.00,11:00,8,completed,Cavan,IE,Sauna session,1,0
C0267,2026-02-01,45.00,20:00,8,completed,Nowheresville,IE,Ten-pack,2,0
C0282,2026-02-01,45.00,20:00,8,completed,Granard,IE,Sauna session,1,0
C0333,2026-02-01,45.00,18:00,8,completed,,,Sauna session,1,0
C0354,2026-02-01,55.00,14:00,8,completed,Dublin,IE,Cold plunge,1,0
C0383,2026-02-01,55.00,20:00,8,completed,,,Cold plunge,2,5
C0399,2026-02-01,45.00,14:00,8,no_show,Granard,IE,Sauna session,1,0
C0056,2026-02-02,55.00,14:00,8,completed,Sligo,IE,Cold plunge,1,0
C0107,2026-02-02,45.00,11:00,8,completed,Belfast,GB,Sauna session,1,0
C0117,2026-02-02,45.00,17:00,8,completed,Mullingar,IE,Private hire,2,0
C0318,2026-02-02,45.00,20:00,8,completed,Granard,IE,Cold plunge,2,0
C0008,2026-02-03,45.00,14:00,8,completed,Dublin,IE,Sauna session,2,0
C0040,2026-02-03,45.00,11:00,8,completed,Granard,IE,Private hire,2,0
C0138,2026-02-03,45.00,17:00,8,completed,Longford,IE,Ten-pack,2,0
C0161,2026-02-03,45.00,14:00,8,completed,Sligo,IE,Private hire,1,0
C0194,2026-02-03,45.00,11:00,8,no_show,Mullingar,IE,Sauna session,1,0
C0208,2026-02-03,45.00,17:00,8,completed,,,Private hire,2,0
C0225,2026-02-03,45.00,18:00,8,completed,Longford,IE,Private hire,2,0
C0238,2026-02-03,45.00,20:00,8,cancelled,,,Sauna session,1,0
C0320,2026-02-03,55.00,11:00,8,completed,Granard,IE,Cold plunge,1,0
C0353,2026-02-03,45.00,20:00,8,completed,Longford,IE,Sauna session,1,0
C0378,2026-02-03,45.00,20:00,8,completed,Granard,IE,Private hire,2,0
C0024,2026-02-04,45.00,14:00,8,completed,,,Private hire,1,0
C0045,2026-02-04,55.00,18:00,8,completed,Granard,IE,Cold plunge,1,0
C0102,2026-02-04,55.00,11:00,8,completed,Longford,IE,Sauna session,2,0
C0112,2026-02-04,45.00,17:00,8,completed,Granard,IE,Private hire,2,0
C0192,2026-02-04,45.00,11:00,8,completed,,,Ten-pack,2,0
C0197,2026-02-04,45.00,14:00,8,completed,Mullingar,IE,Sauna session,2,0
C0385,2026-02-04,45.00,14:00,8,completed,Longford,IE,Private hire,1,0
C0389,2026-02-04,45.00,20:00,8,completed,,,Ten-pack,2,0
C0002,2026-02-05,55.00,20:00,8,completed,Cavan,IE,Private hire,1,0
C0016,2026-02-05,45.00,14:00,8,completed,,,Private hire,2,0
C0087,2026-02-05,45.00,20:00,8,completed,Sligo,IE,Private hire,1,0
C0098,2026-02-05,55.00,17:00,8,completed,Cavan,IE,Ten-pack,2,0
C0153,2026-02-05,45.00,17:00,8,completed,,,Cold plunge,2,5
C0157,2026-02-05,45.00,18:00,8,completed,Longford,IE,Private hire,1,0
C0164,2026-02-05,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
C0170,2026-02-05,45.00,11:00,8,completed,Mullingar,IE,Ten-pack,1,0
C0230,2026-02-05,45.00,20:00,8,cancelled,Dublin,IE,Private hire,2,0
C0231,2026-02-05,55.00,18:00,8,completed,Sligo,IE,Private hire,1,0
C0254,2026-02-05,55.00,20:00,8,completed,Longford,IE,Cold plunge,2,0
C0297,2026-02-05,55.00,14:00,8,completed,Nowheresville,IE,Sauna session,2,0
C0006,2026-02-06,45.00,17:00,8,no_show,Dublin,IE,Sauna session,1,5
C0013,2026-02-06,45.00,17:00,8,completed,Granard,IE,Sauna session,1,0
C0051,2026-02-06,45.00,20:00,8,completed,Granard,IE,Ten-pack,2,0
C0071,2026-02-06,45.00,20:00,8,completed,Granard,IE,Sauna session,1,0
C0074,2026-02-06,45.00,17:00,8,completed,Cavan,IE,Ten-pack,2,0
C0081,2026-02-06,45.00,11:00,8,completed,Granard,IE,Sauna session,1,5
C0110,2026-02-06,45.00,20:00,8,completed,Cavan,IE,Private hire,2,0
C0125,2026-02-06,55.00,14:00,8,completed,Longford,IE,Ten-pack,1,0
C0147,2026-02-06,45.00,14:00,8,completed,,,Private hire,1,0
C0168,2026-02-06,45.00,20:00,8,completed,Longford,IE,Private hire,1,0
C0191,2026-02-06,45.00,11:00,8,completed,Dublin,IE,Private hire,2,0
C0217,2026-02-06,45.00,14:00,8,completed,Sligo,IE,Sauna session,1,0
C0258,2026-02-06,45.00,20:00,8,completed,Sligo,IE,Cold plunge,1,0
C0259,2026-02-06,45.00,17:00,8,completed,Mullingar,IE,Cold plunge,2,5
C0398,2026-02-06,45.00,14:00,8,completed,,,Sauna session,1,0
C0028,2026-02-07,45.00,14:00,8,completed,Belfast,GB,Private hire,2,5
C0044,2026-02-07,55.00,18:00,8,completed,Sligo,IE,Cold plunge,1,0
C0103,2026-02-07,45.00,17:00,8,completed,Nowheresville,IE,Cold plunge,1,0
C0176,2026-02-07,45.00,17:00,8,completed,Belfast,GB,Ten-pack,1,5
C0196,2026-02-07,45.00,11:00,8,cancelled,Longford,IE,Ten-pack,2,0
C0198,2026-02-07,45.00,20:00,8,completed,Nowheresville,IE,Cold plunge,1,0
C0263,2026-02-07,55.00,14:00,8,completed,Sligo,IE,Cold plunge,2,0
C0298,2026-02-07,45.00,14:00,8,completed,Longford,IE,Private hire,2,5
C0312,2026-02-07,45.00,20:00,8,completed,Mullingar,IE,Cold plunge,1,0
C0365,2026-02-07,55.00,14:00,8,cancelled,Longford,IE,Cold plunge,2,0
F17-0,2026-02-07,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F17-1,2026-02-07,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F17-2,2026-02-07,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F17-3,2026-02-07,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F17-4,2026-02-07,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F17-5,2026-02-07,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F17-6,2026-02-07,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F17-7,2026-02-07,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
C0036,2026-02-08,45.00,20:00,8,cancelled,Granard,IE,Ten-pack,2,0
C0108,2026-02-08,45.00,14:00,8,completed,Cavan,IE,Cold plunge,2,0
C0179,2026-02-08,45.00,18:00,8,completed,Cavan,IE,Sauna session,2,0
C0205,2026-02-08,45.00,20:00,8,completed,Longford,IE,Sauna session,1,5
C0209,2026-02-08,45.00,11:00,8,completed,Belfast,GB,Ten-pack,1,0
C0268,2026-02-08,45.00,11:00,8,completed,Cavan,IE,Ten-pack,1,0
C0292,2026-02-08,45.00,20:00,8,completed,Mullingar,IE,Sauna session,2,0
C0328,2026-02-08,55.00,14:00,8,completed,Longford,IE,Cold plunge,2,0
C0334,2026-02-08,45.00,18:00,8,completed,Longford,IE,Cold plunge,1,0
C0351,2026-02-08,55.00,18:00,8,cancelled,Dublin,IE,Ten-pack,2,0
C0356,2026-02-08,55.00,11:00,8,no_show,Sligo,IE,Cold plunge,1,0
C0360,2026-02-08,55.00,11:00,8,completed,Cavan,IE,Sauna session,2,0
C0392,2026-02-08,45.00,11:00,8,completed,Cavan,IE,Ten-pack,2,0
C0021,2026-02-09,45.00,20:00,8,completed,Dublin,IE,Cold plunge,1,0
C0134,2026-02-09,55.00,17:00,8,completed,Longford,IE,Cold plunge,2,0
C0256,2026-02-09,45.00,11:00,8,completed,Granard,IE,Cold plunge,2,0
C0289,2026-02-09,45.00,11:00,8,completed,Dublin,IE,Private hire,2,0
C0358,2026-02-09,45.00,20:00,8,completed,Longford,IE,Ten-pack,2,0
C0001,2026-02-10,55.00,20:00,8,completed,Cavan,IE,Private hire,1,0
C0031,2026-02-10,45.00,17:00,8,completed,Cavan,IE,Cold plunge,1,0
C0158,2026-02-10,45.00,18:00,8,completed,Longford,IE,Sauna session,1,5
C0226,2026-02-10,45.00,18:00,8,completed,Granard,IE,Private hire,1,0
C0239,2026-02-10,45.00,18:00,8,cancelled,Granard,IE,Private hire,1,0
C0248,2026-02-10,45.00,18:00,8,completed,Mullingar,IE,Ten-pack,1,0
C0260,2026-02-10,45.00,14:00,8,completed,Cavan,IE,Private hire,1,0
C0280,2026-02-10,55.00,17:00,8,cancelled,Longford,IE,Cold plunge,1,0
C0317,2026-02-10,55.00,11:00,8,completed,Sligo,IE,Cold plunge,1,0
C0336,2026-02-10,55.00,17:00,8,completed,Sligo,IE,Cold plunge,1,0
C0038,2026-02-11,45.00,17:00,8,completed,Longford,IE,Cold plunge,1,0
C0218,2026-02-11,45.00,17:00,8,completed,Granard,IE,Private hire,2,5
C0249,2026-02-11,55.00,18:00,8,completed,Cavan,IE,Private hire,1,0
C0255,2026-02-11,55.00,20:00,8,completed,Cavan,IE,Ten-pack,2,0
C0314,2026-02-11,45.00,20:00,8,completed,Longford,IE,Private hire,2,0
C0362,2026-02-11,55.00,11:00,8,completed,Longford,IE,Ten-pack,1,0
C0055,2026-02-12,45.00,17:00,8,cancelled,Longford,IE,Ten-pack,2,0
C0092,2026-02-12,45.00,11:00,8,completed,Cavan,IE,Ten-pack,1,0
C0095,2026-02-12,45.00,17:00,8,no_show,Longford,IE,Private hire,1,0
C0121,2026-02-12,45.00,14:00,8,completed,Cavan,IE,Sauna session,1,0
C0149,2026-02-12,45.00,18:00,8,completed,Longford,IE,Ten-pack,1,0
C0159,2026-02-12,45.00,14:00,8,completed,Longford,IE,Sauna session,1,0
C0193,2026-02-12,45.00,14:00,8,completed,Cavan,IE,Private hire,1,0
C0203,2026-02-12,45.00,18:00,8,completed,Cavan,IE,Ten-pack,2,0
C0216,2026-02-12,55.00,18:00,8,completed,Nowheresville,IE,Sauna session,2,0
C0279,2026-02-12,45.00,20:00,8,completed,Longford,IE,Sauna session,1,0
C0284,2026-02-12,45.00,11:00,8,completed,Longford,IE,Private hire,2,0
C0350,2026-02-12,45.00,18:00,8,completed,Granard,IE,Ten-pack,2,0
C0377,2026-02-12,55.00,20:00,8,no_show,Longford,IE,Sauna session,2,0
C0048,2026-02-13,55.00,11:00,8,completed,Granard,IE,Cold plunge,1,0
C0065,2026-02-13,45.00,11:00,8,completed,Longford,IE,Cold plunge,1,0
C0124,2026-02-13,45.00,17:00,8,completed,Granard,IE,Ten-pack,1,0
C0214,2026-02-13,45.00,18:00,8,completed,Sligo,IE,Ten-pack,2,0
C0237,2026-02-13,45.00,20:00,8,completed,Cavan,IE,Private hire,1,0
C0270,2026-02-13,45.00,18:00,8,completed,Mullingar,IE,Sauna session,2,0
C0299,2026-02-13,55.00,18:00,8,completed,Cavan,IE,Ten-pack,2,0
C0306,2026-02-13,45.00,18:00,8,completed,Longford,IE,Cold plunge,1,0
C0359,2026-02-13,45.00,14:00,8,completed,Dublin,IE,Private hire,1,5
C0367,2026-02-13,45.00,20:00,8,completed,Belfast,GB,Private hire,2,0
C0374,2026-02-13,45.00,18:00,8,completed,,,Private hire,2,0
C0393,2026-02-13,45.00,11:00,8,completed,Belfast,GB,Private hire,2,0
C0009,2026-02-14,45.00,20:00,8,completed,Longford,IE,Sauna session,1,0
C0022,2026-02-14,45.00,17:00,8,completed,,,Sauna session,2,0
C0106,2026-02-14,55.00,18:00,8,completed,Dublin,IE,Private hire,1,0
C0111,2026-02-14,45.00,17:00,8,completed,Longford,IE,Sauna session,2,0
C0242,2026-02-14,45.00,14:00,8,completed,Longford,IE,Sauna session,1,5
C0244,2026-02-14,45.00,18:00,8,completed,Nowheresville,IE,Ten-pack,1,0
C0311,2026-02-14,45.00,14:00,8,completed,Dublin,IE,Private hire,1,0
C0349,2026-02-14,45.00,20:00,8,completed,Dublin,IE,Ten-pack,1,0
C0371,2026-02-14,55.00,11:00,8,completed,Cavan,IE,Sauna session,1,0
C0375,2026-02-14,45.00,18:00,8,no_show,Sligo,IE,Ten-pack,1,0
C0376,2026-02-14,55.00,11:00,8,completed,Longford,IE,Cold plunge,1,0
F18-0,2026-02-14,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F18-1,2026-02-14,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F18-2,2026-02-14,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F18-3,2026-02-14,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F18-4,2026-02-14,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F18-5,2026-02-14,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F18-6,2026-02-14,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F18-7,2026-02-14,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
C0004,2026-02-15,45.00,18:00,8,cancelled,Granard,IE,Ten-pack,1,0
C0052,2026-02-15,55.00,17:00,8,completed,Cavan,IE,Ten-pack,2,0
C0241,2026-02-15,45.00,14:00,8,completed,Granard,IE,Cold plunge,2,0
C0294,2026-02-15,55.00,20:00,8,completed,Longford,IE,Ten-pack,1,0
C0319,2026-02-15,55.00,20:00,8,completed,Longford,IE,Ten-pack,2,0
C0327,2026-02-15,55.00,14:00,8,completed,Dublin,IE,Sauna session,1,0
C0357,2026-02-15,45.00,18:00,8,completed,Granard,IE,Ten-pack,1,0
C0372,2026-02-15,45.00,11:00,8,completed,Longford,IE,Sauna session,1,0
C0390,2026-02-15,55.00,11:00,8,completed,Belfast,GB,Ten-pack,2,0
C0032,2026-02-16,45.00,18:00,8,completed,Nowheresville,IE,Private hire,1,0
C0070,2026-02-16,45.00,11:00,8,completed,Longford,IE,Sauna session,1,0
C0097,2026-02-16,45.00,11:00,8,completed,Longford,IE,Cold plunge,2,0
C0107,2026-02-16,55.00,11:00,8,completed,Belfast,GB,Sauna session,1,0
C0135,2026-02-16,45.00,20:00,8,completed,Longford,IE,Sauna session,1,5
C0182,2026-02-16,45.00,17:00,8,no_show,Longford,IE,Private hire,1,0
C0269,2026-02-16,45.00,20:00,8,completed,Belfast,GB,Sauna session,1,0
C0318,2026-02-16,45.00,20:00,8,completed,Granard,IE,Cold plunge,2,0
C0345,2026-02-16,45.00,11:00,8,completed,Longford,IE,Cold plunge,1,0
C0033,2026-02-17,45.00,14:00,8,completed,Longford,IE,Sauna session,1,0
C0040,2026-02-17,45.00,11:00,8,completed,Granard,IE,Private hire,2,0
C0062,2026-02-17,45.00,17:00,8,completed,Dublin,IE,Private hire,1,0
C0104,2026-02-17,45.00,18:00,8,completed,,,Ten-pack,1,0
C0130,2026-02-17,45.00,14:00,8,completed,Mullingar,IE,Private hire,2,0
C0138,2026-02-17,55.00,17:00,8,completed,Longford,IE,Ten-pack,2,0
C0165,2026-02-17,55.00,18:00,8,completed,Longford,IE,Cold plunge,2,0
C0171,2026-02-17,45.00,18:00,8,completed,Longford,IE,Cold plunge,2,0
C0225,2026-02-17,45.00,18:00,8,completed,Longford,IE,Private hire,2,0
C0238,2026-02-17,45.00,20:00,8,completed,,,Sauna session,1,0
C0245,2026-02-17,45.00,17:00,8,completed,Longford,IE,Cold plunge,2,0
C0265,2026-02-17,55.00,17:00,8,completed,Belfast,GB,Private hire,1,0
C0301,2026-02-17,55.00,14:00,8,completed,Granard,IE,Ten-pack,2,0
C0320,2026-02-17,45.00,11:00,8,completed,Granard,IE,Cold plunge,1,0
C0348,2026-02-17,45.00,14:00,8,completed,Longford,IE,Private hire,1,0
C0378,2026-02-17,45.00,20:00,8,completed,Granard,IE,Private hire,2,0
C0382,2026-02-17,45.00,17:00,8,completed,Mullingar,IE,Sauna session,2,0
C0112,2026-02-18,55.00,17:00,8,completed,Granard,IE,Private hire,2,0
C0131,2026-02-18,55.00,14:00,8,completed,,,Sauna session,1,5
C0192,2026-02-18,45.00,11:00,8,no_show,,,Ten-pack,2,0
C0278,2026-02-18,45.00,11:00,8,completed,Sligo,IE,Sauna session,1,0
C0285,2026-02-18,45.00,14:00,8,completed,Cavan,IE,Cold plunge,2,0
C0309,2026-02-18,45.00,18:00,8,completed,,,Sauna session,1,0
C0366,2026-02-18,55.00,11:00,8,completed,Longford,IE,Sauna session,1,0
C0002,2026-02-19,55.00,20:00,8,completed,Cavan,IE,Private hire,1,0
C0016,2026-02-19,45.00,14:00,8,completed,,,Private hire,2,0
C0090,2026-02-19,45.00,20:00,8,completed,Granard,IE,Cold plunge,1,0
C0153,2026-02-19,45.00,17:00,8,cancelled,,,Cold plunge,2,5
C0157,2026-02-19,55.00,18:00,8,completed,Longford,IE,Private hire,1,0
C0169,2026-02-19,45.00,14:00,8,completed,Granard,IE,Private hire,1,0
C0200,2026-02-19,45.00,17:00,8,completed,Belfast,GB,Ten-pack,1,0
C0254,2026-02-19,45.00,20:00,8,completed,Longford,IE,Cold plunge,2,0
C0321,2026-02-19,45.00,14:00,8,completed,Dublin,IE,Sauna session,1,5
C0344,2026-02-19,45.00,11:00,8,completed,Dublin,IE,Sauna session,1,0
C0010,2026-02-20,45.00,18:00,8,cancelled,Longford,IE,Private hire,2,0
C0051,2026-02-20,55.00,20:00,8,completed,Granard,IE,Ten-pack,2,0
C0110,2026-02-20,45.00,20:00,8,completed,Cavan,IE,Private hire,2,0
C0151,2026-02-20,45.00,17:00,8,completed,,,Ten-pack,1,0
C0168,2026-02-20,45.00,20:00,8,completed,Longford,IE,Private hire,1,0
C0259,2026-02-20,45.00,17:00,8,cancelled,Mullingar,IE,Cold plunge,2,5
C0337,2026-02-20,45.00,14:00,8,completed,Nowheresville,IE,Sauna session,1,0
C0039,2026-02-21,55.00,20:00,8,completed,Belfast,GB,Cold plunge,1,0
C0041,2026-02-21,45.00,20:00,8,completed,Sligo,IE,Sauna session,2,0
C0042,2026-02-21,45.00,20:00,8,completed,Longford,IE,Ten-pack,1,0
C0044,2026-02-21,45.00,18:00,8,completed,Sligo,IE,Cold plunge,1,0
C0093,2026-02-21,45.00,18:00,8,completed,Cavan,IE,Ten-pack,2,0
C0103,2026-02-21,45.00,17:00,8,completed,Nowheresville,IE,Cold plunge,1,0
C0123,2026-02-21,45.00,18:00,8,completed,Cavan,IE,Sauna session,1,0
C0126,2026-02-21,45.00,18:00,8,no_show,Longford,IE,Sauna session,2,5
C0140,2026-02-21,45.00,14:00,8,completed,Granard,IE,Sauna session,1,0
C0166,2026-02-21,45.00,14:00,8,cancelled,Longford,IE,Ten-pack,1,0
C0173,2026-02-21,45.00,17:00,8,completed,Longford,IE,Sauna session,1,0
C0183,2026-02-21,45.00,11:00,8,no_show,Mullingar,IE,Private hire,2,0
C0288,2026-02-21,45.00,18:00,8,completed,Cavan,IE,Ten-pack,2,0
C0291,2026-02-21,45.00,11:00,8,completed,Longford,IE,Private hire,2,0
C0298,2026-02-21,45.00,14:00,8,cancelled,Longford,IE,Private hire,2,5
F19-0,2026-02-21,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F19-1,2026-02-21,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F19-2,2026-02-21,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F19-3,2026-02-21,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F19-4,2026-02-21,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F19-5,2026-02-21,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F19-6,2026-02-21,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
F19-7,2026-02-21,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
C0037,2026-02-22,45.00,14:00,8,completed,Cavan,IE,Cold plunge,1,0
C0050,2026-02-22,45.00,20:00,8,completed,,,Sauna session,2,5
C0202,2026-02-22,45.00,14:00,8,completed,Longford,IE,Private hire,1,0
C0207,2026-02-22,55.00,17:00,8,completed,Cavan,IE,Cold plunge,1,0
C0233,2026-02-22,45.00,17:00,8,completed,Granard,IE,Ten-pack,2,0
C0240,2026-02-22,45.00,14:00,8,completed,Dublin,IE,Sauna session,1,0
C0267,2026-02-22,45.00,20:00,8,completed,Nowheresville,IE,Ten-pack,2,0
C0268,2026-02-22,45.00,11:00,8,completed,Cavan,IE,Ten-pack,1,0
C0282,2026-02-22,55.00,20:00,8,completed,Granard,IE,Sauna session,1,0
C0334,2026-02-22,45.00,18:00,8,completed,Longford,IE,Cold plunge,1,0
C0351,2026-02-22,45.00,18:00,8,completed,Dublin,IE,Ten-pack,2,0
C0354,2026-02-22,45.00,14:00,8,completed,Dublin,IE,Cold plunge,1,0
C0356,2026-02-22,45.00,11:00,8,completed,Sligo,IE,Cold plunge,1,0
C0383,2026-02-22,45.00,20:00,8,cancelled,,,Cold plunge,2,5
C0399,2026-02-22,45.00,14:00,8,completed,Granard,IE,Sauna session,1,0
C0117,2026-02-23,45.00,17:00,8,no_show,Mullingar,IE,Private hire,2,0
C0134,2026-02-23,55.00,17:00,8,completed,Longford,IE,Cold plunge,2,0
C0256,2026-02-23,45.00,11:00,8,completed,Granard,IE,Cold plunge,2,0
C0289,2026-02-23,45.00,11:00,8,completed,Dublin,IE,Private hire,2,0
C0361,2026-02-23,45.00,18:00,8,completed,Mullingar,IE,Private hire,2,5
C0380,2026-02-23,45.00,11:00,8,completed,Cavan,IE,Sauna session,1,0
C0387,2026-02-23,45.00,20:00,8,completed,Longford,IE,Sauna session,1,0
C0015,2026-02-24,45.00,14:00,8,completed,Sligo,IE,Private hire,1,0
C0141,2026-02-24,45.00,17:00,8,completed,Dublin,IE,Private hire,1,0
C0155,2026-02-24,45.00,17:00,8,completed,Nowheresville,IE,Cold plunge,1,0
C0185,2026-02-24,45.00,18:00,8,cancelled,Mullingar,IE,Sauna session,1,0
C0194,2026-02-24,45.00,11:00,8,completed,Mullingar,IE,Sauna session,1,0
C0208,2026-02-24,45.00,17:00,8,completed,,,Private hire,2,0
C0215,2026-02-24,45.00,17:00,8,completed,Longford,IE,Ten-pack,2,0
C0317,2026-02-24,45.00,11:00,8,no_show,Sligo,IE,Cold plunge,1,0
C0336,2026-02-24,55.00,17:00,8,completed,Sligo,IE,Cold plunge,1,0
C0353,2026-02-24,45.00,20:00,8,completed,Longford,IE,Sauna session,1,0
C0024,2026-02-25,45.00,14:00,8,completed,,,Private hire,1,0
C0045,2026-02-25,45.00,18:00,8,completed,Granard,IE,Cold plunge,1,0
C0102,2026-02-25,45.00,11:00,8,completed,Longford,IE,Sauna session,2,0
C0180,2026-02-25,45.00,17:00,8,no_show,Longford,IE,Ten-pack,1,0
C0188,2026-02-25,55.00,20:00,8,completed,,,Ten-pack,1,0
C0249,2026-02-25,45.00,18:00,8,completed,Cavan,IE,Private hire,1,0
C0362,2026-02-25,55.00,11:00,8,no_show,Longford,IE,Ten-pack,1,0
C0385,2026-02-25,45.00,14:00,8,completed,Longford,IE,Private hire,1,0
C0389,2026-02-25,45.00,20:00,8,completed,,,Ten-pack,2,0
C0005,2026-02-26,45.00,14:00,8,no_show,,,Cold plunge,1,0
C0055,2026-02-26,45.00,17:00,8,completed,Longford,IE,Ten-pack,2,0
C0092,2026-02-26,45.00,11:00,8,completed,Cavan,IE,Ten-pack,1,0
C0159,2026-02-26,55.00,14:00,8,completed,Longford,IE,Sauna session,1,0
C0164,2026-02-26,45.00,18:00,8,completed,Longford,IE,Sauna session,1,0
C0193,2026-02-26,45.00,14:00,8,completed,Cavan,IE,Private hire,1,0
C0219,2026-02-26,55.00,20:00,8,completed,Cavan,IE,Ten-pack,1,5
C0220,2026-02-26,45.00,14:00,8,completed,Longford,IE,Cold plunge,2,5
C0231,2026-02-26,45.00,18:00,8,completed,Sligo,IE,Private hire,1,0
C0266,2026-02-26,45.00,18:00,8,completed,Dublin,IE,Sauna session,1,0
C0335,2026-02-26,55.00,18:00,8,completed,Belfast,GB,Cold plunge,2,0
C0350,2026-02-26,45.00,18:00,8,completed,Granard,IE,Ten-pack,2,0
C0013,2026-02-27,45.00,17:00,8,completed,Granard,IE,Sauna session,1,0
C0074,2026-02-27,45.00,17:00,8,completed,Cavan,IE,Ten-pack,2,0
C0081,2026-02-27,55.00,11:00,8,completed,Granard,IE,Sauna session,1,5
C0147,2026-02-27,55.00,14:00,8,completed,,,Private hire,1,0
C0258,2026-02-27,45.00,20:00,8,completed,Sligo,IE,Cold plunge,1,0
